lineage,pathway_name,direction,significant_contexts,contexts,median_nes,minimum_absolute_nes
endothelial,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.1476041767019356,2.009137459898428
endothelial,Amplification of signal from the kinetochores,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.1476041767019356,2.009137459898428
mesenchymal_hsc_myofibroblast,Synthesis of bile acids and bile salts,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.1030449903790958,2.0036416901126057
macrophage_monocyte,Post-translational protein phosphorylation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.029223397002691,2.0015045182303246
macrophage_monocyte,Plasma lipoprotein assembly,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0832169082794723,1.9991818488115032
endothelial,Mitotic Metaphase and Anaphase,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.0260112973616735,1.996570170731071
mesenchymal_hsc_myofibroblast,Formation of a pool of free 40S subunits,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.8491430625672307,1.9941951062998495
macrophage_monocyte,Regulation of clotting cascade,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9819390305442162,1.9807705894869712
macrophage_monocyte,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,2.034493844913943,1.9795752312914494
endothelial,Separation of Sister Chromatids,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9932929864194857,1.9776995685942498
macrophage_monocyte,Coagulation pathway,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.0144373458453275,1.9687776265794754
endothelial,MET promotes cell motility,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,2.1098945314746844,1.965608095312347
mesenchymal_hsc_myofibroblast,HSF1-dependent transactivation,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0946416952284848,1.9603287018631645
endothelial,EML4 and NUDC in mitotic spindle formation,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.051885630290664,1.9514766357560618
macrophage_monocyte,Peroxisomal lipid metabolism,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9540616771269992,1.947408673051439
macrophage_monocyte,Fcgamma receptor (FCGR) dependent phagocytosis,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,2.0491205704991855,1.9439372962026213
macrophage_monocyte,Heme degradation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.029337259387351,1.9404612127605698
mesenchymal_hsc_myofibroblast,Metabolism of amino acids and derivatives,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.227739133998748,1.939859559757494
mesenchymal_hsc_myofibroblast,Mitochondrial translation termination,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9813958230765967,1.936023130235327
macrophage_monocyte,Mitochondrial ribosome-associated quality control,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.078987979024893,1.9323325621130159
macrophage_monocyte,Metabolism of porphyrins,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.954029328913551,1.9294899857144547
endothelial,SUMOylation of DNA replication proteins,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.957854154157007,1.9239768442848513
macrophage_monocyte,FCGR activation,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,1.9954499278050073,1.9207941361589411
macrophage_monocyte,Initiation of coagulation cascade,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9210699840332564,1.918709354215569
macrophage_monocyte,Cytochrome P450 - arranged by substrate type,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.0523363761314455,1.9182027827347832
macrophage_monocyte,Protein localization,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.965041605141979,1.916519063436116
mesenchymal_hsc_myofibroblast,Mitochondrial translation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.928378347702519,1.9146495081904382
macrophage_monocyte,Regulation of actin dynamics for phagocytic cup formation,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,2.0330083519513154,1.9096246883074743
mesenchymal_hsc_myofibroblast,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.778901846446039,1.9084582102179064
mesenchymal_hsc_myofibroblast,Mitochondrial translation initiation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9478022467615526,1.9074164521750445
macrophage_monocyte,Xenobiotics,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.0622271857092436,1.9010922431333586
macrophage_monocyte,Cholesterol biosynthesis,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.909037842552451,1.8993982876155036
mesenchymal_hsc_myofibroblast,Mitochondrial translation elongation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.956468921362803,1.8910346578191748
endothelial,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.898635875260731,1.8873976910997843
macrophage_monocyte,Chromatin modifying enzymes,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,1.9895725082782074,1.8865419616487855
macrophage_monocyte,Metabolic disorders of biological oxidation enzymes,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9503481651725445,1.8836570586034012
macrophage_monocyte,Diseases of metabolism,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8841721872795485,1.8832773067808537
endothelial,Chromosome Maintenance,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9626225194825402,1.8734140211422157
mesenchymal_hsc_myofibroblast,Regulation of clotting cascade,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.158085289272928,1.8667619110525724
macrophage_monocyte,"Plasma lipoprotein assembly, remodeling, and clearance",negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.062113986233881,1.8644934463910254
endothelial,Xenobiotics,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9408919582641255,1.8642531434961074
endothelial,Deposition of new CENPA-containing nucleosomes at the centromere,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9289597849440048,1.8549060878375583
endothelial,Nucleosome assembly,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9289597849440048,1.8549060878375583
endothelial,S Phase,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.8724924156414424,1.8525920327763974
mesenchymal_hsc_myofibroblast,Selenoamino acid metabolism,positive,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.8802410155596887,1.8523228241249403
macrophage_monocyte,Amplification and propagation of coagulation cascade,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.0386535752361548,1.8520654946114656
mesenchymal_hsc_myofibroblast,L13a-mediated translational silencing of Ceruloplasmin expression,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.5906534800825867,1.8514659426456042
mesenchymal_hsc_myofibroblast,GTP hydrolysis and joining of the 60S ribosomal subunit,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.533410604038645,1.8456365084138158
macrophage_monocyte,Influenza Infection,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.568253485081357,1.8401802994910896
endothelial,Mitotic G2-G2/M phases,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9041811893799634,1.8393112262397275
mesenchymal_hsc_myofibroblast,Glyoxylate metabolism and glycine degradation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9418878631209378,1.8377085847860564
macrophage_monocyte,Defects of Coagulation cascade,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.053250970059834,1.8372988029724173
macrophage_monocyte,TP53 Regulates Transcription of Cell Cycle Genes,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,1.8795754623580905,1.8366666839412313
mesenchymal_hsc_myofibroblast,Cellular response to starvation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.4946573939117638,1.8362875297517007
endothelial,AURKA Activation by TPX2,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.8410563644140197,1.8354621086516927
macrophage_monocyte,Metabolism of steroids,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9691548678642747,1.8352592902721099
mesenchymal_hsc_myofibroblast,Plasma lipoprotein assembly,positive,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,1.9890911499106354,1.8349866657350673
mesenchymal_hsc_myofibroblast,rRNA processing,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.0194399400257734,1.8336176640195998
mesenchymal_hsc_myofibroblast,Phase II - Conjugation of compounds,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.096537019330295,1.830898458771452
macrophage_monocyte,Plasma lipoprotein remodeling,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.0166879331655956,1.8299376004885
mesenchymal_hsc_myofibroblast,Formation of ATP by chemiosmotic coupling,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.8386786359336886,1.8271409155875136
endothelial,G2/M Transition,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9073830553642432,1.82483191162888
mesenchymal_hsc_myofibroblast,Respiratory electron transport,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.9762912161725823,1.8227904722329746
macrophage_monocyte,Recycling of bile acids and salts,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8378880801188726,1.8211961569065493
macrophage_monocyte,Biosynthesis of DHA-derived SPMs,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9159890736024636,1.8208914947629204
endothelial,Phase I - Functionalization of compounds,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.995588270386825,1.8199969002093133
mesenchymal_hsc_myofibroblast,MyD88 deficiency (TLR2/4),negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8629009056241816,1.8194800907896829
macrophage_monocyte,Glycogen metabolism,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8816110050899715,1.8174018511534276
endothelial,RHO GTPases Activate Formins,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.9316800967739756,1.8130706194648054
mesenchymal_hsc_myofibroblast,Diseases of hemostasis,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9853132574092496,1.81265227688449
macrophage_monocyte,IFIT antiviral response,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.5421769539836614,1.807437388327304
macrophage_monocyte,SUMOylation of intracellular receptors,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9749024188050224,1.8057900574724073
macrophage_monocyte,Diseases of hemostasis,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9998999301866918,1.8034884771473063
mesenchymal_hsc_myofibroblast,Amplification and propagation of coagulation cascade,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.932265147954149,1.8019834402770207
mesenchymal_hsc_myofibroblast,Plasma lipoprotein remodeling,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-2.013151976496629,1.8002804005667783
endothelial,Viral mRNA Translation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.2737143553096764,1.7999214171817404
endothelial,Eukaryotic Translation Elongation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3073100797651014,1.7993599818883779
endothelial,Biological oxidations,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.992331062250197,1.7982617217181394
macrophage_monocyte,SARS-CoV-2 modulates host translation machinery,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.4834378616017467,1.796324860771543
macrophage_monocyte,Biosynthesis of specialized proresolving mediators (SPMs),negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8875948409565826,1.7880170350197007
endothelial,Peptide chain elongation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.3272314583022355,1.7843241581654343
mesenchymal_hsc_myofibroblast,SLC-mediated transport of organic anions,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8623508806648217,1.7835831668957143
macrophage_monocyte,Paracetamol ADME,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.798112025689726,1.7829600328053992
mesenchymal_hsc_myofibroblast,Defects of Coagulation cascade,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9917592509409692,1.7794560939132027
macrophage_monocyte,Glucuronidation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9444270675629265,1.7777774917327591
endothelial,Selenocysteine synthesis,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.303477644383344,1.7734017824045658
endothelial,Eukaryotic Translation Termination,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.24758768805955,1.7718506002789274
macrophage_monocyte,Affinity selection of immunoglobulins,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,1.8331134722131122,1.7714806518893418
macrophage_monocyte,Immunoglobulin maturation,positive,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,1.8331134722131122,1.7714806518893418
mesenchymal_hsc_myofibroblast,Sialic acid metabolism,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.920073881952677,1.7709602093630712
macrophage_monocyte,Metabolism of vitamins and cofactors,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8695107680705731,1.7673964162257079
macrophage_monocyte,Glyoxylate metabolism and glycine degradation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.9968285436548363,1.7665048200920763
endothelial,WNT5A-dependent internalization of FZD4,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::mash_cirrhosis_vs_healthy,-1.917886593705238,1.7646097703092278
endothelial,SUMO E3 ligases SUMOylate target proteins,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.818435165996807,1.7516882937905134
macrophage_monocyte,Metabolism of steroid hormones,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.7998360581848802,1.745068089622374
macrophage_monocyte,SARS-CoV-1 modulates host translation machinery,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.593263650701304,1.742319793229938
mesenchymal_hsc_myofibroblast,Cap-dependent Translation Initiation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.4437479302970946,1.734351269238355
mesenchymal_hsc_myofibroblast,Eukaryotic Translation Initiation,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.4437479302970946,1.734351269238355
macrophage_monocyte,Fatty acid metabolism,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.8123893703721363,1.7307483971502953
macrophage_monocyte,Glycogen storage diseases,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.831591266111913,1.7199649567778943
macrophage_monocyte,ABC transporter disorders,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.7594803271420847,1.7184208862145773
macrophage_monocyte,Detoxification of Reactive Oxygen Species,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.7563982426738272,1.7166529778737267
macrophage_monocyte,Aflatoxin activation and detoxification,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.791619450344955,1.711221980761406
macrophage_monocyte,"Formation of the ternary complex, and subsequently, the 43S complex",negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.4217220207751313,1.6959863449360562
endothelial,Drug ADME,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.74626657359333,1.6952997244572086
macrophage_monocyte,Triglyceride metabolism,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.7855823643012831,1.6932688319287583
macrophage_monocyte,Complex III assembly,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.739124064526833,1.6869312802501466
macrophage_monocyte,PD-L1(CD274) glycosylation and translocation to plasma membrane,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.7134547578703307,1.6836405569927646
macrophage_monocyte,Retinoid metabolism and transport,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.7463142635039384,1.6811015177789708
macrophage_monocyte,Signaling by ROBO receptors,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.283771772248459,1.6781173009560488
mesenchymal_hsc_myofibroblast,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.553764164739786,1.6744426715804193
mesenchymal_hsc_myofibroblast,Nonsense-Mediated Decay (NMD),negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.553764164739786,1.6744426715804193
endothelial,rRNA processing in the mitochondrion,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.770512925034593,1.6728499602347033
mesenchymal_hsc_myofibroblast,Degradation of cysteine and homocysteine,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.8016103540404398,1.6697662352153149
endothelial,Peroxisomal lipid metabolism,negative,2,GSE244832::mash_f2f4_group_vs_normal_sensitivity;GSE256398_human::alcohol_cirrhosis_vs_healthy,-1.7563389572758652,1.662443570775818
macrophage_monocyte,Arachidonate metabolism,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.6835278904045587,1.6616308049006603
macrophage_monocyte,SARS-CoV-1-host interactions,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-2.2873234331625776,1.6541438466107643
macrophage_monocyte,Hh mutants are degraded by ERAD,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.6766274941787538,1.6525167617476442
endothelial,Cyclin A/B1/B2 associated events during G2/M transition,negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-2.017888359106945,1.6524347694135797
endothelial,Nonhomologous End-Joining (NHEJ),negative,2,GSE202379::advanced_f3f4_vs_f0_non_end_stage;GSE244832::mash_f2f4_group_vs_normal_sensitivity,-1.7595279167434326,1.6490538281701073
macrophage_monocyte,Tight junction interactions,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.7136771389560161,1.6470234415938978
macrophage_monocyte,NOTCH3 Activation and Transmission of Signal to the Nucleus,negative,2,GSE256398_human::alcohol_cirrhosis_vs_healthy;GSE256398_human::mash_cirrhosis_vs_healthy,-1.7218898810390177,1.645914399002542
macrophage_monocyte,Signaling by Retinoic Acid,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.8111988874851992,1.643817178827202
macrophage_monocyte,Cytoprotection by HMOX1,negative,2,GSE256398_human::mash_cirrhosis_vs_healthy;GSE256398_human::mash_fibrosis_vs_masld_f0,-1.7009361716354587,1.6431936582091158
mesenchymal_hsc_myofibroblast,SARS-CoV-1 modulates host translation machinery,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-3.2768682859863847,3.2768682859863847
macrophage_monocyte,Translation initiation complex formation,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-3.1572052285359034,3.1572052285359034
macrophage_monocyte,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-3.1335631785096214,3.1335631785096214
mesenchymal_hsc_myofibroblast,Influenza Viral RNA Transcription and Replication,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-3.131975962903353,3.131975962903353
macrophage_monocyte,Ribosomal scanning and start codon recognition,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-3.0866349092241325,3.0866349092241325
mesenchymal_hsc_myofibroblast,Regulation of expression of SLITs and ROBOs,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.939802805504997,2.939802805504997
mesenchymal_hsc_myofibroblast,Influenza Infection,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.9269450747013095,2.9269450747013095
mesenchymal_hsc_myofibroblast,SARS-CoV-2 modulates host translation machinery,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.8209408618594383,2.8209408618594383
mesenchymal_hsc_myofibroblast,Cell-extracellular matrix interactions,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.8142593092748154,2.8142593092748154
mesenchymal_hsc_myofibroblast,IFIT antiviral response,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.751858686767201,2.751858686767201
mesenchymal_hsc_myofibroblast,Collagen biosynthesis and modifying enzymes,negative,1,GSE202379::advanced_f3f4_vs_f0_non_end_stage,-2.7068149665596137,2.7068149665596137
mesenchymal_hsc_myofibroblast,Ribosome-associated quality control,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.6910333566284828,2.6910333566284828
macrophage_monocyte,Mitochondrial unfolded protein response (UPRmt),negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.6662278305937965,2.6662278305937965
endothelial,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.64165134832594,2.64165134832594
mesenchymal_hsc_myofibroblast,"Formation of the ternary complex, and subsequently, the 43S complex",negative,1,GSE256398_human::mash_fibrosis_vs_masld_f0,-2.634930711724708,2.634930711724708
